,Unnamed: 0,smiles,molwt,ccount,fcount,clcount,brcount
1695,1695,CN(C)CCCCCCCCCCCCC(F)(F)F,281.23303462,15,3,0,0
1696,1696,CN(C)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,277.05130323599997,7,9,0,0
1697,1697,CN(C)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,972.1517322920002,7,0,0,11
1698,1698,CCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)N(C)C,794.4827963440001,11,0,0,8
1699,1699,CCCCC(F)(F)N(C)C,151.11725592,7,2,0,0
1700,1700,CCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)N(C)C,1601.6192171519997,13,0,0,18
1701,1701,CN(C)CCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,425.15766012399996,15,11,0,0
1702,1702,CN(C)CCCC(Cl)(Cl)Cl,203.00353242399999,6,0,3,0
1703,1703,CN(C)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1821.3351032919993,12,0,0,21
1704,1704,CN(C)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,652.5828143920002,9,0,15,0
1705,1705,CN(C)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,898.3959304720005,12,0,21,0
1706,1706,CN(C)CCCCCCCCC(Br)(Br)Br,404.93023600400005,11,0,0,3
1707,1707,CN(C)CCCCCCCCCC(Br)(Br)C(Br)(Br)Br,588.7825602680001,13,0,0,5
1708,1708,CCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)N(C)C,756.6220923600001,14,0,16,0
1709,1709,CN(C)CCC(Br)(Br)C(Br)(Br)C(Br)(Br)Br,660.5096840200001,7,0,0,7
1710,1710,CCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)N(C)C,1771.4558913519995,14,0,0,20
1711,1711,CCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)N(C)C,510.80897628,11,0,10,0
1712,1712,CN(C)CCCCCCCCCCCCC(Cl)(Cl)Cl,329.14438299999995,15,0,3,0
1713,1713,CN(C)CCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,530.754353864,10,0,11,0
1714,1714,CN(C)CCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1000.1830324200002,9,0,0,11
1715,1715,CN(C)CCCCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,450.972843528,14,0,7,0
1716,1716,CN(C)CCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,394.91024327199995,10,0,7,0
1717,1717,CN(C)CCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,533.101129252,15,17,0,0
1718,1718,CN(C)CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,355.07940980399997,10,11,0,0
1719,1719,CCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)N(C)C,1261.945868752,11,0,0,14
1720,1720,CN(C)CCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)Br,716.5722842760002,11,0,0,7
1721,1721,CCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)N(C)C,992.3507706720002,14,0,0,10
1722,1722,CCCCCCCC(Cl)(Cl)N(C)C,225.10510503199998,10,0,2,0
1723,1723,CN(C)CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,305.08260336399997,9,9,0,0
1724,1724,CCCCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)N(C)C,417.01181588000003,14,0,6,0
1725,1725,CN(C)CCCCCCC(Br)(Br)C(Br)(Br)Br,546.7356100760002,10,0,0,5
1726,1726,CN(C)CCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1849.3664034199994,14,0,0,21
1727,1727,CCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)N(C)C,496.793326216,10,0,10,0
1728,1728,CN(C)CCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1509.6930550199997,12,0,0,17
1729,1729,CN(C)CCCCCCCCCC(Cl)(Cl)Cl,287.097432808,12,0,3,0
1730,1730,CCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)N(C)C,822.5140964720001,13,0,0,8
1731,1731,CCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)N(C)C,808.4984464080001,12,0,0,8
1732,1732,CN(C)CCCCCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,464.988493592,15,0,7,0
1733,1733,CN(C)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(C)(Cl)Cl,550.699731448,9,0,12,0
1734,1734,CN(C)CCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,504.87924875999994,13,0,9,0
1735,1735,CCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)N(C)C,479.12939468800005,15,14,0,0
1736,1736,CN(C)CC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,338.847643016,6,0,7,0
1737,1737,CCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)N(C)C,379.13578180800005,13,10,0,0
1738,1738,CN(C)CCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1707.5610293479995,15,0,0,19
1739,1739,CCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)N(C)C,1615.6348672159995,14,0,0,18
1740,1740,CN(C)CCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,375.16085368399996,14,9,0,0
1741,1741,CN(C)CCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,411.14201005999996,14,11,0,0
1742,1742,CN(C)CCCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)Br,744.6035844040002,13,0,0,7
1743,1743,CN(C)CCCCCCCC(Cl)(Cl)Cl,259.06613268,10,0,3,0
1744,1744,CCCCCCCC(Br)(Br)N(C)C,313.00407387200005,10,0,0,2
1745,1745,CN(C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(C)(F)F,359.054337928,9,12,0,0
1746,1746,CN(C)CCCCCCCC(Br)(Br)C(Br)(Br)Br,560.7512601400001,11,0,0,5
1747,1747,CN(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,491.05417905999997,12,17,0,0
1748,1748,CN(C)CCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,804.5987700720002,15,0,17,0
1749,1749,CCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)N(C)C,674.684387,13,0,14,0
1750,1750,CCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)N(C)C,1473.8294931439998,15,0,0,16
1751,1751,CCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)N(C)C,838.5597977200002,15,0,18,0
1752,1752,CN(C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,263.03565317199997,6,9,0,0
1753,1753,CN(C)CCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)Br,688.5409841480002,9,0,0,7
1754,1754,CN(C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(C)(F)F,309.057531488,8,10,0,0
1755,1755,CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)N(C)C,387.08563805600005,11,12,0,0
1756,1756,CN(C)CCC(F)(F)C(F)(F)C(F)(F)F,241.07014686,7,7,0,0
1757,1757,CN(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,291.06695329999997,8,9,0,0
1758,1758,CN(C)CCCC(Cl)(Cl)C(Cl)(Cl)Cl,284.941237784,7,0,5,0
1759,1759,CCCCC(F)(F)C(F)(F)C(F)(F)N(C)C,251.1108688,9,6,0,0
1760,1760,CN(C)CCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,347.12955355599996,12,9,0,0
1761,1761,CCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)N(C)C,443.14823831200005,15,12,0,0
1762,1762,CN(C)C(Cl)(Cl)C(C)(Cl)Cl,222.94891000799998,5,0,4,0
1763,1763,CCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)N(C)C,401.10128812000005,12,12,0,0
1764,1764,CN(C)CCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,830.3463582200002,8,0,0,9
1765,1765,CCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)N(C)C,1459.8138430799997,14,0,0,16
1766,1766,CCCCCCCCCN(C)C,171.19869979999999,11,0,0,0
1767,1767,CCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)N(C)C,315.12332530400005,11,8,0,0
1768,1768,CCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)N(C)C,646.653086872,11,0,14,0
1769,1769,CN(C)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,802.3150580920002,6,0,0,9
1770,1770,CN(C)CCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,626.707709288,12,0,13,0
1771,1771,CCCCCCC(Br)(Br)C(Br)(Br)N(C)C,468.82509800800005,10,0,0,4
1772,1772,CN(C)CCCC(F)(F)F,155.092184044,6,3,0,0
1773,1773,CN(C)CCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1679.5297292199996,13,0,0,19
1774,1774,CCCCCCCCCC(Cl)(Cl)N(C)C,253.13640515999998,12,0,2,0
1775,1775,CCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)N(C)C,1275.9615188159999,12,0,0,14
1776,1776,CN(C)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1311.8250806919998,9,0,0,15
1777,1777,CCCCCCCCCCCN(C)C,199.22999992799998,13,0,0,0
1778,1778,CN(C)CCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,844.3620082840001,9,0,0,9
1779,1779,CCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)N(C)C,892.4662029520003,14,0,20,0
1780,1780,CN(C)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,1144.2090465520007,15,0,27,0
1781,1781,CCCCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)N(C)C,498.94952124,15,0,8,0
1782,1782,CCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)N(C)C,1318.008469008,15,0,0,14
1783,1783,CCCCCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)N(C)C,694.724372464,15,0,0,6
1784,1784,CN(C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(C)(F)F,459.047950808,11,16,0,0
1785,1785,CN(C)CCCCCC(F)(F)C(F)(F)F,233.120290612,9,5,0,0
1786,1786,CCCCCCCCC(F)(F)C(F)(F)C(F)(F)N(C)C,307.17346905600004,13,6,0,0
1787,1787,CCCCCC(Cl)(Cl)N(C)C,197.07380490399999,8,0,2,0
1788,1788,CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)N(C)C,423.06679443200005,11,14,0,0
1789,1789,CCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)N(C)C,1148.1717948080002,14,0,0,12
1790,1790,CN(C)CCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,461.13881649999996,15,13,0,0
1791,1791,CCCCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)N(C)C,680.7087224,14,0,0,6
1792,1792,CN(C)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,477.03852899599997,11,17,0,0
1793,1793,CN(C)CCCCC(Cl)(Cl)Cl,217.01918248799998,7,0,3,0
1794,1794,CCCC(Br)(Br)C(Br)(Br)C(Br)(Br)N(C)C,596.6148220160001,8,0,0,6
1795,1795,CN(C)CCCC(F)(F)C(F)(F)F,205.088990484,7,5,0,0
1796,1796,CN(C)CCCCCC(Br)(Br)Br,362.88328581200005,8,0,0,3
1797,1797,CCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)N(C)C,357.17027549600004,14,8,0,0
1798,1798,CN(C)CCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1353.872030884,12,0,0,15
1799,1799,CN(C)CCCC(Br)(Br)C(Br)(Br)Br,504.688659884,7,0,0,5
1800,1800,CCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)N(C)C,393.15143187200005,14,10,0,0
1801,1801,CCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)N(C)C,592.7466816399999,12,0,12,0
1802,1802,CCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)N(C)C,742.6064422960002,13,0,16,0
1803,1803,CN(C)CCCCCCCCC(Cl)(Cl)Cl,273.081782744,11,0,3,0
1804,1804,CCCCCCC(Cl)(Cl)N(C)C,211.08945496799998,9,0,2,0
1805,1805,CCCCCCCCCCCCCN(C)C,227.26130005599998,15,0,0,0
1806,1806,CN(C)CC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,420.785348376,7,0,9,0
1807,1807,CN(C)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,327.04810967599997,8,11,0,0
1808,1808,CN(C)CCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,762.5518198800003,12,0,17,0
1809,1809,CN(C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(C)(F)F,609.038370128,14,22,0,0
1810,1810,CN(C)CCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,668.75465948,15,0,13,0
1811,1811,CN(C)C(F)(F)C(F)(F)C(C)(F)F,209.063918608,6,6,0,0
1812,1812,CCCCCCCCCCCCC(Cl)(Cl)N(C)C,295.183355352,15,0,2,0
1813,1813,CCCCCCCCCC(F)(F)N(C)C,221.19550624,12,2,0,0
1814,1814,CN(C)CCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1551.7400052119997,15,0,0,17
1815,1815,CCCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)N(C)C,402.99616581600003,13,0,6,0
1816,1816,CCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)N(C)C,365.12013174400005,12,10,0,0
1817,1817,CN(C)CC(F)(F)C(F)(F)F,177.057690356,5,5,0,0
1818,1818,CN(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,441.05737261999997,11,15,0,0
1819,1819,CN(C)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,527.035335436,12,19,0,0
1820,1820,CCCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)N(C)C,836.5297465360001,14,0,0,8
1821,1821,CN(C)CCC(Br)(Br)Br,320.83633562,5,0,0,3
1822,1822,CN(C)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1141.988406492,8,0,0,13
1823,1823,CCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)N(C)C,652.6774222720001,12,0,0,6
1824,1824,CN(C)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,632.4783838920001,5,0,0,7
1825,1825,CN(C)CCCC(F)(F)C(F)(F)C(F)(F)F,255.085796924,8,7,0,0
1826,1826,CCCCCCCC(Br)(Br)C(Br)(Br)C(P)(Br)Br,641.6168097740001,10,0,0,6
1827,1827,FC(F)(F)CCCCCCCCCCP,242.141121994,11,3,0,0
1828,1828,CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)P,362.00937549400004,8,12,0,0
1829,1829,CCC(P)(Br)Br,231.86521105399999,3,0,0,2
1830,1830,CC(F)(F)C(F)(F)C(F)(F)P,198.00330611,4,6,0,0
1831,1831,PCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1031.1693701140002,10,0,0,11
1832,1832,PCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1356.82706845,11,0,0,15
1833,1833,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCP,344.018797306,8,11,0,0
1834,1834,PCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,779.5225075100004,12,0,17,0
1835,1835,CCCCCCC(P)(Cl)Cl,200.02884247,7,0,2,0
1836,1836,PCCCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,903.3796461060002,12,0,0,9
1837,1837,CC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(P)(Cl)Cl,703.5145296700001,9,0,16,0
1838,1838,FC(F)(F)CCCCCCCCCP,228.12547193,10,3,0,0
1839,1839,PCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)Br,705.5116717780002,9,0,0,7
1840,1840,CCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(P)(Cl)Cl,541.795313974,12,0,10,0
1841,1841,CC(F)(F)C(F)(F)C(F)(F)C(F)(F)P,248.00011255,5,8,0,0
1842,1842,CC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(P)(Br)Br,1406.7062803899996,9,0,0,16
1843,1843,CCCCCCCCCCC(Cl)(Cl)C(P)(Cl)Cl,338.029148086,12,0,4,0
1844,1844,CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)P,347.99372543000004,7,12,0,0
1845,1845,CCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(P)(Cl)Cl,759.5771299260001,13,0,16,0
1846,1846,CCCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(P)(Br)Br,825.4691340380001,12,0,0,8
1847,1847,CCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)P,504.04993856600004,13,16,0,0
1848,1848,PCCC(Br)(Br)Br,309.775723122,3,0,0,3
1849,1849,CCCCCCCCCC(F)(F)C(F)(F)P,260.13170018200003,11,4,0,0
1850,1850,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCCCCP,450.078204002,13,13,0,0
1851,1851,PCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,601.6314467260001,9,0,13,0
1852,1852,CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)P,497.98414475000004,10,18,0,0
1853,1853,PCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,587.615796662,8,0,13,0
1854,1854,CCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(P)(Br)Br,1462.7688806459996,13,0,0,16
1855,1855,CCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)P,540.031094942,13,18,0,0
1856,1856,CCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(P)(Br)Br,1137.11118231,12,0,0,12
1857,1857,CCCCCCCCCCC(P)(Cl)Cl,256.091442726,11,0,2,0
1858,1858,CCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(P)(Br)Br,1590.5586046539995,11,0,0,18
1859,1859,CCCCCC(F)(F)C(F)(F)P,204.069099926,7,4,0,0
1860,1860,CCCCCCP,118.09113711,6,0,0,0
1861,1861,CCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)P,318.07836287000003,10,8,0,0
1862,1862,PCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1498.6324425219998,10,0,0,17
1863,1863,PCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,533.7093914300001,9,0,11,0
1864,1864,CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)P,561.996601254,12,20,0,0
1865,1865,CCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)P,390.04067562200004,10,12,0,0
1866,1866,CCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(P)(Br)Br,811.4534839740002,11,0,0,8
1867,1867,CCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(P)(Br)Br,1250.8852562539998,9,0,0,14
1868,1868,PCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1526.66374265,12,0,0,17
1869,1869,PC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,2319.784513393999,13,0,0,27
1870,1870,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)P,451.962266434,8,17,0,0
1871,1871,PCCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,889.3639960420002,11,0,0,9
1872,1872,CCCC(F)(F)P,126.040993358,4,2,0,0
1873,1873,CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)P,397.99053187000004,8,14,0,0
1874,1874,FC(F)(F)C(F)(F)CCCCCCCCP,264.106628306,10,5,0,0
1875,1875,PCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,573.6001465979999,7,0,13,0
1876,1876,CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)P,476.01863843800004,11,16,0,0
1877,1877,PCCCCCCC(Br)(Br)Br,365.838323378,7,0,0,3
1878,1878,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCCCP,386.065747498,11,11,0,0
1879,1879,FC(F)(F)CCCCCCCCP,214.109821866,9,3,0,0
1880,1880,CC(Br)(Br)C(P)(Br)Br,387.68623519000005,3,0,0,4
1881,1881,CCCCCCC(P)(Br)Br,287.92781131,7,0,0,2
1882,1882,PCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1512.6480925859998,11,0,0,17
1883,1883,PCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,465.787336134,9,0,9,0
